Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	8	2.877697841726619	0.024703647203035962	NOTCH2, PDGFRB, APP, CCL11, LRP1, CAVIN3, ITGB3, GCNT2	241	229	19333	2.8024425157187123	1.0	0.6441383830403556	0.6378702934515256
GOTERM_BP_DIRECT	GO:0050901~leukocyte tethering or rolling	3	1.079136690647482	0.025171637476260538	ITGB1, ITGA4, JAM2	241	20	19333	12.032987551867219	1.0	0.6466889804562818	0.6403960710872166
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	6	2.158273381294964	0.02747581524858123	FBN2, FRAS1, SOX17, FAT1, SMAD6, FBN1	241	136	19333	3.5391139858432994	1.0	0.6956557860763972	0.6888863823195004
REACTOME_PATHWAY	R-HSA-2173789~TGF-beta receptor signaling activates SMADs	4	1.4388489208633095	0.02802903868145769	ITGB1, ITGB3, ITGAV, FBN1	158	46	10946	6.02421574023115	0.9999999941823914	0.5851061824754293	0.5675880332995182
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	6	2.158273381294964	0.02901508356953839	GAMT, NOTCH2, GREM2, NTNG2, LAMA2, LAMC1	241	138	19333	3.4878224788020926	1.0	0.724133585656908	0.7170870653614488
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	4	1.4388489208633095	0.029467796416007757	AKR1B10, CYP1A1, CYP1B1, HSD17B6	241	54	19333	5.942216074996158	1.0	0.7250738075882471	0.718018138023851
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	12	4.316546762589928	0.030816259947787736	APP, IL6, FABP3, ABI3BP, ITGA1, HMGA1, CDH13, CYP1B1, ZNF503, SIRT6, MSX1, SMAD6	241	464	19333	2.074653026184003	1.0	0.7292593848889287	0.7221629856083839
GOTERM_BP_DIRECT	GO:0060348~bone development	4	1.4388489208633095	0.030890208632959774	MYOC, STC1, SULF1, TGM2	241	55	19333	5.8341757827235	1.0	0.7292593848889287	0.7221629856083839
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	4	1.4388489208633095	0.030890208632959774	IGFBP5, CYP1A1, CYP1B1, CYBA	241	55	19333	5.8341757827235	1.0	0.7292593848889287	0.7221629856083839
GOTERM_BP_DIRECT	GO:0035024~negative regulation of Rho protein signal transduction	3	1.079136690647482	0.032715063072729395	ITGB1, MYOC, HEG1	241	23	19333	10.463467436406278	1.0	0.76204286917411	0.7546274548776247
GOTERM_BP_DIRECT	GO:0014823~response to activity	4	1.4388489208633095	0.03537012673691679	IL6, ITGB3, RARRES2, CYBA	241	58	19333	5.532408069824009	1.0	0.802488459862255	0.7946794708424163
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	4	1.4388489208633095	0.03537012673691679	PDGFRB, ITGB3, FN1, SIRT6	241	58	19333	5.532408069824009	1.0	0.802488459862255	0.7946794708424163
REACTOME_PATHWAY	R-HSA-445144~Signal transduction by L1	3	1.079136690647482	0.0359166717219963	ITGB1, ITGB3, ITGAV	158	21	10946	9.896925858951175	0.9999999999746242	0.7270405063725311	0.7052728265410183
GOTERM_BP_DIRECT	GO:0061771~response to caloric restriction	2	0.7194244604316548	0.03678349076308148	RARRES2, LDLR	241	3	19333	53.47994467496542	1.0	0.8221815120583871	0.8141808905901602
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	5	1.7985611510791366	0.03717935858764315	TGFBR3L, COL3A1, ID1, GCNT2, SMAD6	241	101	19333	3.9712830204182246	1.0	0.8221815120583871	0.8141808905901602
GOTERM_BP_DIRECT	GO:0071294~cellular response to zinc ion	3	1.079136690647482	0.03817214972236091	MT2A, MT1L, MT1E	241	25	19333	9.626390041493776	1.0	0.8335843195620564	0.8254727377460547
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	4	1.4388489208633095	0.04353673808983777	TGFBR3L, SOX17, HEG1, ITGAV	241	63	19333	5.093328064282421	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0090303~positive regulation of wound healing	3	1.079136690647482	0.04394864555800709	ITGB1, DMTN, CLDN1	241	27	19333	8.913324112494237	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	6	2.158273381294964	0.04553801792537411	GREM2, IL6, IRAK3, OSMR, SH2B2, TGM2	241	156	19333	3.085381423555697	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0001523~retinoid metabolic process	3	1.079136690647482	0.046950723186295555	AKR1B10, LRP1, RARRES2	241	28	19333	8.594991108476584	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	4	1.4388489208633095	0.04704413663719748	CD274, IL6, TFRC, CORO1A	241	65	19333	4.936610277689116	1.0	0.9351167903298411	0.9260171993535347
REACTOME_PATHWAY	R-HSA-202733~Cell surface interactions at the vascular wall	6	2.158273381294964	0.047166649464247076	ITGB1, ITGA4, ITGB3, FN1, ITGAV, JAM2	158	137	10946	3.034094058948536	0.9999999999999899	0.9266859365328544	0.898940848612709
GOTERM_BP_DIRECT	GO:0035583~sequestering of TGFbeta in extracellular matrix	2	0.7194244604316548	0.04874272316115909	FBN2, FBN1	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:1905167~positive regulation of lysosomal protein catabolic process	2	0.7194244604316548	0.04874272316115909	LRP1, LDLR	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0032369~negative regulation of lipid transport	2	0.7194244604316548	0.04874272316115909	ITGB3, ITGAV	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:1990523~bone regeneration	2	0.7194244604316548	0.04874272316115909	POSTN, FZD9	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0002265~astrocyte activation involved in immune response	2	0.7194244604316548	0.04874272316115909	APP, LRP1	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0007161~calcium-independent cell-matrix adhesion	2	0.7194244604316548	0.04874272316115909	ITGB1, FN1	241	4	19333	40.10995850622407	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	5	1.7985611510791366	0.04964478242613824	CCL11, TRPA1, SV2A, STC2, STC1	241	111	19333	3.613509775335501	1.0	0.9351167903298411	0.9260171993535347
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	9	3.237410071942446	0.04978011534097036	GADD45GIP1, NOTCH2, ITGB1, TFPT, CDK18, FAP, FZD9, ID3, SKP2	241	324	19333	2.2283310281235593	1.0	0.9351167903298411	0.9260171993535347
REACTOME_PATHWAY	R-HSA-917937~Iron uptake and transport	4	1.4388489208633095	0.050375938941740535	TFRC, HMOX1, ATP6V1E2, ABCG2	158	58	10946	4.77782627673505	0.9999999999999989	0.95815082847971	0.9294636779264253
REACTOME_PATHWAY	R-HSA-9660826~Purinergic signaling in leishmaniasis infection	3	1.079136690647482	0.053071228523576756	APP, ENTPD1, HMOX1	158	26	10946	7.993670886075949	0.9999999999999999	0.95815082847971	0.9294636779264253
REACTOME_PATHWAY	R-HSA-9664424~Cell recruitment (pro-inflammatory response)	3	1.079136690647482	0.053071228523576756	APP, ENTPD1, HMOX1	158	26	10946	7.993670886075949	0.9999999999999999	0.95815082847971	0.9294636779264253
GOTERM_BP_DIRECT	GO:0018149~peptide cross-linking	3	1.079136690647482	0.053171044257617234	COL3A1, FN1, TGM2	241	30	19333	8.021991701244813	1.0	0.9777875191374453	0.9682727006913453
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	3	1.079136690647482	0.053171044257617234	IL6, CYP1B1, SULF1	241	30	19333	8.021991701244813	1.0	0.9777875191374453	0.9682727006913453
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	4	1.4388489208633095	0.054461819326701535	PDGFRB, MME, HMOX1, SMAD6	241	69	19333	4.6504299717361235	1.0	0.9910916496223707	0.9814473691166006
GOTERM_BP_DIRECT	GO:0009314~response to radiation	3	1.079136690647482	0.056384825029025566	COL3A1, CCL11, ITGB3	241	31	19333	7.763217775398205	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0009611~response to wounding	4	1.4388489208633095	0.05639869188993514	CYP1A1, TNC, FN1, ID3	241	70	19333	4.583995257854179	1.0	1.0	0.9908361970217641
REACTOME_PATHWAY	R-HSA-189445~Metabolism of porphyrins	3	1.079136690647482	0.05679071356466268	BLVRB, HMOX1, ABCG2	158	27	10946	7.6976090014064695	1.0	0.9760922009677743	0.9468678835735296
REACTOME_PATHWAY	R-HSA-198725~Nuclear Events (kinase and transcription factor activation)	4	1.4388489208633095	0.05698741891877724	DUSP4, LYL1, ID1, ID3	158	61	10946	4.542851213944802	1.0	0.9760922009677743	0.9468678835735296
GOTERM_BP_DIRECT	GO:0009791~post-embryonic development	4	1.4388489208633095	0.05836800033029306	HEG1, SCN9A, ASL, IGF2R	241	71	19333	4.519431944363275	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	3	1.079136690647482	0.0596647839549151	ITGB1, ITGA4, JAM2	241	32	19333	7.520617219917012	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0045123~cellular extravasation	2	0.7194244604316548	0.06055408155694667	ITGA1, JAM2	241	5	19333	32.08796680497925	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007044~cell-substrate junction assembly	2	0.7194244604316548	0.06055408155694667	ITGB3, FN1	241	5	19333	32.08796680497925	1.0	1.0	0.9908361970217641
REACTOME_PATHWAY	R-HSA-1266738~Developmental Biology	24	8.633093525179856	0.06353622541202472	ITGB1, CNTNAP1, NRP2, LAMA2, TRPC4, ITGB3, ITGA1, LAMC1, RND1, DRAP1, COL3A1, COL4A4, KRT15, COL5A2, SCN9A, COL4A5, COL6A3, ITGAV, CDH15, ANGPTL4, SCN2A, NEO1, RPL17, POLR2L	158	1152	10946	1.443301687763713	1.0	1.0	0.9715142428785607
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	12	4.316546762589928	0.06355673449839569	APP, IL6, SOX17, TFRC, OSR1, ITGB3, ID1, TNC, FN1, ID3, LDLR, ACTG2	241	525	19333	1.8335981031416715	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	3	1.079136690647482	0.06641478728948846	FABP3, LAMA4, SH2B2	241	34	19333	7.078227971686599	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0043542~endothelial cell migration	3	1.079136690647482	0.06641478728948846	FAP, CDH13, CYP1B1	241	34	19333	7.078227971686599	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	3	1.079136690647482	0.06641478728948846	UNC13A, TNC, COL4A5	241	34	19333	7.078227971686599	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	12	4.316546762589928	0.0679343993729614	NOTCH2, PDGFRB, IL6, TFRC, OSR1, HHIP, ID1, MSX1, ANGPTL4, SMAD6, GFER, TGM2	241	530	19333	1.8163000078290141	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	3	1.079136690647482	0.06988071178056045	PDGFRB, DCXR, CYP1B1	241	35	19333	6.875992886781268	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030032~lamellipodium assembly	3	1.079136690647482	0.06988071178056045	ITGB1, DMTN, CDH13	241	35	19333	6.875992886781268	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007165~signal transduction	23	8.273381294964029	0.07045805343743533	PDGFRB, CAMK2B, CD274, TENM2, CNTNAP1, CCL11, IGFBP5, MYOC, METRN, HHIP, ERAP1, PDE4C, OSGIN1, NEDD9, STC1, GFER, LRRC2, IGF2R, SCUBE3, GNA14, OLFML3, SH2B2, FBN1	241	1268	19333	1.4550931319292641	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:1901166~neural crest cell migration involved in autonomic nervous system development	2	0.7194244604316548	0.07221938683350755	NRP2, FN1	241	6	19333	26.73997233748271	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0033631~cell-cell adhesion mediated by integrin	2	0.7194244604316548	0.07221938683350755	ITGB1, ITGA4	241	6	19333	26.73997233748271	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0038027~apolipoprotein A-I-mediated signaling pathway	2	0.7194244604316548	0.07221938683350755	ITGB3, ITGAV	241	6	19333	26.73997233748271	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0040036~regulation of fibroblast growth factor receptor signaling pathway	2	0.7194244604316548	0.07221938683350755	HHIP, SULF1	241	6	19333	26.73997233748271	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0050994~regulation of lipid catabolic process	2	0.7194244604316548	0.07221938683350755	RARRES2, SIRT6	241	6	19333	26.73997233748271	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	4	1.4388489208633095	0.07303629404766054	LRP1, PLA2R1, LDLR, IGF2R	241	78	19333	4.113841898074263	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0051017~actin filament bundle assembly	3	1.079136690647482	0.07340457317947109	BAIAP2L2, DMTN, NEDD9	241	36	19333	6.684993084370677	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007405~neuroblast proliferation	3	1.079136690647482	0.07340457317947109	ITGB1, HHIP, FZD9	241	36	19333	6.684993084370677	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007399~nervous system development	10	3.597122302158273	0.07494872914250554	CAMK2B, NOTCH2, APP, DPF1, FZD9, FN1, STMN3, SCN2A, SH2B2, HES4	241	415	19333	1.933010048492726	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	5	1.7985611510791366	0.07545574456330661	NDUFA13, SOX17, CCDC85B, OSGIN1, MSX1	241	128	19333	3.1335905082987554	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0006882~cellular zinc ion homeostasis	3	1.079136690647482	0.07698441294656286	MT2A, MT1L, MT1E	241	37	19333	6.5043175956039025	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	5	1.7985611510791366	0.07715024555526451	ITGB1, APP, IGFBP5, MYOC, GCNT2	241	129	19333	3.1092991090096174	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	4	1.4388489208633095	0.07750157312299588	ERAP1, HMOX1, RENBP, PTGS1	241	80	19333	4.010995850622407	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007411~axon guidance	6	2.158273381294964	0.07836368209731125	NOTCH2, TENM2, NRP2, LAMA2, VSTM2L, NEO1	241	183	19333	2.6301612135228893	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	5	1.7985611510791366	0.07886377210034654	APP, IL6, MYOC, TNC, STMN3	241	130	19333	3.085381423555697	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0043588~skin development	3	1.079136690647482	0.0806183118729784	COL3A1, FRAS1, COL5A2	241	38	19333	6.3331513430880095	1.0	1.0	0.9908361970217641
REACTOME_PATHWAY	R-HSA-1566977~Fibronectin matrix formation	2	0.7194244604316548	0.08304962509848027	ITGB1, FN1	158	6	10946	23.09282700421941	1.0	1.0	0.9715142428785607
GOTERM_BP_DIRECT	GO:0072574~hepatocyte proliferation	2	0.7194244604316548	0.08374043755151546	NOTCH2, IL6	241	7	19333	22.919976289270895	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0032494~response to peptidoglycan	2	0.7194244604316548	0.08374043755151546	IL6, IRAK3	241	7	19333	22.919976289270895	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:1905598~negative regulation of low-density lipoprotein receptor activity	2	0.7194244604316548	0.08374043755151546	ITGB3, ITGAV	241	7	19333	22.919976289270895	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030336~negative regulation of cell migration	6	2.158273381294964	0.08412442354277422	IGFBP5, NEDD9, CYP1B1, TET1, STC1, SULF1	241	187	19333	2.573901080613309	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	3	1.079136690647482	0.08430438941611873	NOTCH2, FBN2, FRAS1	241	39	19333	6.170762847111394	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	3	1.079136690647482	0.08430438941611873	MMP24, CDH13, CDH15	241	39	19333	6.170762847111394	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0010811~positive regulation of cell-substrate adhesion	3	1.079136690647482	0.08430438941611873	ABI3BP, NID1, EDIL3	241	39	19333	6.170762847111394	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	3	1.079136690647482	0.08430438941611873	NRP2, ITGB3, ITGAV	241	39	19333	6.170762847111394	1.0	1.0	0.9908361970217641
REACTOME_PATHWAY	R-HSA-5576892~Phase 0 - rapid depolarisation	3	1.079136690647482	0.08512004421676979	CAMK2B, SCN9A, SCN2A	158	34	10946	6.112807148175726	1.0	1.0	0.9715142428785607
GOTERM_BP_DIRECT	GO:0070555~response to interleukin-1	3	1.079136690647482	0.08804080304192674	APP, IRAK3, CYBA	241	40	19333	6.0164937759336095	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	5	1.7985611510791366	0.09138197579281128	COL3A1, VCAN, COL5A2, HAPLN1, FBN1	241	137	19333	2.927734197534603	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	3	1.079136690647482	0.09182574758675413	SLC7A4, SLC7A14, SLC7A2	241	41	19333	5.869750025301083	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0072075~metanephric mesenchyme development	2	0.7194244604316548	0.09511901019832394	PDGFRB, OSR1	241	8	19333	20.054979253112034	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0060346~bone trabecula formation	2	0.7194244604316548	0.09511901019832394	FBN2, THBS3	241	8	19333	20.054979253112034	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0009308~amine metabolic process	2	0.7194244604316548	0.09511901019832394	AOC3, CYP1A1	241	8	19333	20.054979253112034	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	3	1.079136690647482	0.0956574546006632	STC2, ITGB3, STC1	241	42	19333	5.729994072317723	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	4	1.4388489208633095	0.0965041407931937	PDGFRB, SCN9A, CYP1B1, CLDN1	241	88	19333	3.646359864202188	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030183~B cell differentiation	4	1.4388489208633095	0.099001866257918	ITGB1, LYL1, ITGA4, FZD9	241	89	19333	3.6053895286493547	1.0	1.0	0.9908361970217641
GOTERM_BP_DIRECT	GO:0030501~positive regulation of bone mineralization	3	1.079136690647482	0.09953419172783881	FBN2, OSR1, FZD9	241	43	19333	5.596738396217312	1.0	1.0	0.9908361970217641
